accuracy,val_accuracy,loss,val_loss
0.5700381398200989,0.653333306312561,1.0374408960342407,0.670051634311676
0.6171755790710449,0.6675000190734863,0.6587573289871216,0.6242120265960693
0.5929389595985413,0.6025000214576721,0.6758280396461487,0.6593809127807617
0.5492366552352905,0.5516666769981384,0.6920874714851379,0.6723567843437195
0.598473310470581,0.5441666841506958,0.6558499932289124,0.7720393538475037
0.6213740706443787,0.5566666722297668,0.649262011051178,0.6620833873748779
0.6353053450584412,0.6499999761581421,0.6380668878555298,0.6328009366989136
0.6572518944740295,0.6658333539962769,0.6131816506385803,0.6076560616493225
0.6879770755767822,0.6775000095367432,0.5818709135055542,0.5899598598480225
0.6444656252861023,0.6266666650772095,0.6242751479148865,0.6457852125167847
0.6337786316871643,0.653333306312561,0.6355478763580322,0.6127914786338806
0.6784350872039795,0.6266666650772095,0.5970240235328674,0.6771160960197449
0.6723282337188721,0.6833333373069763,0.5975704193115234,0.5844575762748718
0.694656491279602,0.6691666841506958,0.5725893974304199,0.5716443061828613
0.6858778595924377,0.6233333349227905,0.6295461654663086,0.6649474501609802
0.6448473334312439,0.6333333253860474,0.6351640224456787,0.630262017250061
0.6614503860473633,0.6733333468437195,0.6153601408004761,0.5990340113639832
0.7057251930236816,0.6816666722297668,0.5720692873001099,0.5869548320770264
0.7150763273239136,0.6933333277702332,0.5631441473960876,0.5981965661048889
0.7038167715072632,0.6691666841506958,0.5738850235939026,0.6145631074905396
