accuracy;val_accuracy;loss;val_loss
0,5364503860473633;0,54666668176651;0,6884601712226868;0,6845139861106873
0,561832070350647;0,5491666793823242;0,6807321310043335;0,6711637377738953
0,590839684009552;0,5616666674613953;0,6653319597244263;0,6540040969848633
0,596183180809021;0,6566666960716248;0,6564865708351135;0,641107439994812
0,630343496799469;0,5525000095367432;0,6398079991340637;0,6600951552391052
0,665648877620697;0,6866666674613953;0,6097468137741089;0,578784704208374
0,6703703999519348;0,6066666841506958;0,5990997552871704;0,633135974407196
0,6513358950614929;0,6758333444595337;0,6197549700737;0,6019802689552307
0,6967557072639465;0,6433333158493042;0,5792038440704346;0,6202681660652161
0,7024809122085571;0,6983333230018616;0,5689303278923035;0,5501899123191833
0,6931297779083252;0,6966666579246521;0,5777556896209717;0,5717907547950745
0,7253816723823547;0,7058333158493042;0,5397281646728516;0,5422618389129639
0,726335883140564;0,7091666460037231;0,5281792879104614;0,5406404137611389
0,7353053689002991;0,7016666531562805;0,5173889398574829;0,5786914229393005
0,7366412281990051;0,7233333587646484;0,5141335129737854;0,503882110118866
0,7438931465148926;0,7283333539962769;0,5074658393859863;0,512035071849823
0,7603053450584412;0,73416668176651;0,48498716950416565;0,4923474192619324
0,7108778357505798;0,7258333563804626;0,5579882264137268;0,5022886395454407
0,7566794157028198;0,7524999976158142;0,47283032536506653;0,4831646680831909
0,7675572633743286;0,7300000190734863;0,47126856446266174;0,4963432252407074
0,7732824683189392;0,7483333349227905;0,4569398760795593;0,47244933247566223
0,7740458250045776;0,7683333158493042;0,46910950541496277;0,445280522108078
0,7772901058197021;0,7524999976158142;0,44870302081108093;0,45915502309799194
0,7900763154029846;0,746666669845581;0,43762651085853577;0,47974178194999695
0,7833969593048096;0,7649999856948853;0,44290605187416077;0,4428384304046631
0,7807251811027527;0,7558333277702332;0,4358058273792267;0,49067869782447815
0,7885496020317078;0,7649999856948853;0,4409174919128418;0,43261343240737915
0,8001908659934998;0,7916666865348816;0,416950523853302;0,4139830768108368
0,7923663854598999;0,7724999785423279;0,42834481596946716;0,4568776488304138
0,7994275093078613;0,7808333039283752;0,422823041677475;0,4219936728477478
0,7822518944740295;0,7950000166893005;0,43361103534698486;0,42339110374450684
0,8034350872039795;0,7933333516120911;0,4005856513977051;0,4066919684410095
0,8080152869224548;0,7941666841506958;0,40655410289764404;0,4023570120334625
0,8083969354629517;0,7983333468437195;0,39751124382019043;0,3950747549533844
0,8099236488342285;0,7933333516120911;0,3996867537498474;0,4062732458114624
0,7979007363319397;0,7400000095367432;0,40501803159713745;0,47922638058662415
0,7933205962181091;0,7900000214576721;0,42856353521347046;0,41431915760040283
0,8099236488342285;0,8025000095367432;0,39342567324638367;0,39646878838539124
0,8166030645370483;0,8191666603088379;0,38490015268325806;0,37402743101119995
0,8238549828529358;0,7958333492279053;0,3698025643825531;0,4024334251880646
0,817175567150116;0,8141666650772095;0,38338202238082886;0,37937039136886597
0,8269084095954895;0,7983333468437195;0,3710711896419525;0,41669967770576477
0,819656491279602;0,8174999952316284;0,3841530382633209;0,3851719796657562
0,8221374154090881;0,8233333230018616;0,3761049807071686;0,3927053213119507
0,8324427604675293;0,8125;0,36155715584754944;0,38687312602996826
0,8326336145401001;0,7908333539962769;0,3633790910243988;0,4435010850429535
0,8200381398200989;0,7916666865348816;0,3941473364830017;0,42972174286842346
0,829007625579834;0,8333333134651184;0,36743852496147156;0,36078450083732605
0,8255724906921387;0,8308333158493042;0,36825424432754517;0,36850765347480774
0,8324427604675293;0,8149999976158142;0,36354178190231323;0,3690129816532135
