accuracy,val_accuracy,loss,val_loss
0.5152671933174133,0.4625000059604645,0.9379768967628479,0.6988564729690552
0.5202289819717407,0.5416666865348816,0.6976010203361511,0.6900576949119568
0.5267175436019897,0.5450000166893005,0.6919248104095459,0.6892315745353699
0.5320610404014587,0.45500001311302185,0.6920949220657349,0.7096521854400635
0.5198473334312439,0.4625000059604645,0.693827748298645,0.6982576251029968
0.5274809002876282,0.5383333563804626,0.6945754885673523,0.6902772188186646
0.5358778834342957,0.5375000238418579,0.694521963596344,0.6905506253242493
0.52232825756073,0.5483333468437195,0.6941474676132202,0.6889486312866211
0.5316793918609619,0.4633333384990692,0.6933242678642273,0.6968538165092468
0.5356870293617249,0.46666666865348816,0.6920545101165771,0.6932491660118103
0.5217557549476624,0.5358333587646484,0.6933677196502686,0.6934665441513062
0.5316793918609619,0.5408333539962769,0.6920040845870972,0.6898784637451172
0.5320610404014587,0.5458333492279053,0.6922184228897095,0.6890023946762085
0.5324427485466003,0.5383333563804626,0.6927883625030518,0.6937257051467896
0.5381481647491455,0.534166693687439,0.691601574420929,0.691335141658783
0.5301526784896851,0.5366666913032532,0.6930589079856873,0.6905078291893005
0.5379770994186401,0.4583333432674408,0.6924561858177185,0.6978927254676819
0.5389313101768494,0.5400000214576721,0.6911174058914185,0.6955865621566772
0.5299618244171143,0.5366666913032532,0.695245623588562,0.6926463842391968
0.5311068892478943,0.5391666889190674,0.6914389133453369,0.6901602745056152
0.5381679534912109,0.5475000143051147,0.6919199824333191,0.6886622905731201
0.5433205962181091,0.5383333563804626,0.6899029016494751,0.6919195055961609
0.5339694619178772,0.5408333539962769,0.69292151927948,0.6906394958496094
0.5398855209350586,0.5350000262260437,0.6909093260765076,0.6907160878181458
0.5324427485466003,0.5383333563804626,0.6910892128944397,0.6905132532119751
0.5421755909919739,0.5366666913032532,0.690108597278595,0.6915752291679382
0.5385496020317078,0.5441666841506958,0.6914225220680237,0.6892678141593933
0.5417938828468323,0.534166693687439,0.6902808547019958,0.6909546852111816
0.5208015441894531,0.460833340883255,0.6942099332809448,0.6949731707572937
0.5303435325622559,0.5483333468437195,0.6937437653541565,0.6885347962379456
0.5291984677314758,0.5316666960716248,0.691734254360199,0.6917327642440796
0.5335878133773804,0.4650000035762787,0.6922821402549744,0.694902777671814
0.5291984677314758,0.5358333587646484,0.6913403272628784,0.6907932758331299
0.5389313101768494,0.5450000166893005,0.6924279928207397,0.6907824873924255
0.5421755909919739,0.5408333539962769,0.6911882758140564,0.6898309588432312
0.5364503860473633,0.5391666889190674,0.6914350986480713,0.6908596754074097
0.544847309589386,0.46166667342185974,0.6904959678649902,0.694844663143158
0.5314885377883911,0.5366666913032532,0.6897371411323547,0.6906160712242126
0.5404580235481262,0.5416666865348816,0.692058801651001,0.690565824508667
0.5366412401199341,0.5383333563804626,0.6906043291091919,0.6925748586654663
0.5370228886604309,0.5375000238418579,0.6907344460487366,0.6913027167320251
0.5427480936050415,0.5450000166893005,0.6917397975921631,0.6891942024230957
0.5381679534912109,0.5375000238418579,0.6915740966796875,0.6906628012657166
0.5362595319747925,0.5475000143051147,0.6919371485710144,0.6886799335479736
0.5356870293617249,0.5391666889190674,0.6905565857887268,0.6943297386169434
0.5410305261611938,0.5350000262260437,0.6917728185653687,0.6930236220359802
0.5375953912734985,0.5408333539962769,0.690621018409729,0.6903643012046814
0.5220370292663574,0.5383333563804626,0.6923508048057556,0.6943004131317139
0.5381679534912109,0.54666668176651,0.6903476715087891,0.6925848126411438
0.5427480936050415,0.5450000166893005,0.6912345886230469,0.6891476511955261
