accuracy;val_accuracy;loss;val_loss
0,568511426448822;0,5941666960716248;1,0176210403442383;0,6774501204490662
0,6297709941864014;0,6558333039283752;0,6471027135848999;0,6157334446907043
0,6622137427330017;0,5899999737739563;0,6165353059768677;0,7093353271484375
0,6517175436019897;0,6108333468437195;0,6190398931503296;0,6518600583076477
0,644444465637207;0,6575000286102295;0,6232669353485107;0,6275177001953125
0,6335877776145935;0,6191666722297668;0,6406297087669373;0,647312581539154
0,6116412281990051;0,6675000190734863;0,6769363284111023;0,6202825307846069
0,6805343627929688;0,6916666626930237;0,5882554054260254;0,5802288055419922
0,6652671694755554;0,6141666769981384;0,6951499581336975;0,6610145568847656
0,6333969235420227;0,6183333396911621;0,6426010727882385;0,6397734880447388
0,6633588075637817;0,6825000047683716;0,6085138320922852;0,5952484011650085
0,680343508720398;0,57833331823349;0,5863442420959473;0,7519791722297668
0,6687023043632507;0,6775000095367432;0,6919991970062256;0,5808475017547607
0,7057251930236816;0,690833330154419;0,5612388849258423;0,5739189982414246
0,7085877656936646;0,7049999833106995;0,5510884523391724;0,5612812042236328
0,7187023162841797;0,6158333420753479;0,5432150363922119;0,9181055426597595
0,6717557311058044;0,6783333420753479;0,6103618144989014;0,5944479703903198
0,6965649127960205;0,675000011920929;0,5768303871154785;0,5949442982673645
0,7188931107521057;0,6924999952316284;0,5470688939094543;0,5625683665275574
0,721183180809021;0,7058333158493042;0,5424892902374268;0,5567857623100281
0,7160305380821228;0,7233333587646484;0,5478348135948181;0,5536232590675354
0,7295801639556885;0,6949999928474426;0,5250388383865356;0,5747460722923279
0,7190839648246765;0,6825000047683716;0,538770318031311;0,594260573387146
0,7267175316810608;0,6499999761581421;0,5370484590530396;0,6409229636192322
0,7230916023254395;0,6916666626930237;0,5469188690185547;0,5707318782806396
0,7248091697692871;0,6633333563804626;0,5295566320419312;0,597246527671814
0,7427480816841125;0,5083333253860474;0,5137736201286316;1,1038579940795898
0,6854962110519409;0,6775000095367432;0,5970192551612854;0,6075248122215271
0,7017175555229187;0,6566666960716248;0,5667732954025269;0,6161597371101379
0,6996183395385742;0,6991666555404663;0,5728741884231567;0,5536667108535767
0,7141221165657043;0,6883333325386047;0,5441890954971313;0,5950925350189209
0,7133587598800659;0,6016666889190674;0,5593531727790833;0,6419283747673035
0,6559160351753235;0,6658333539962769;0,6162748336791992;0,6101639270782471
0,6885496377944946;0,6933333277702332;0,5763548612594604;0,5606682300567627
0,7274808883666992;0,6883333325386047;0,5359240770339966;0,5761974453926086
0,7284350991249084;0,7366666793823242;0,5293702483177185;0,5286112427711487
0,7070610523223877;0,5950000286102295;0,6627902388572693;0,6492719054222107
0,631488561630249;0,6308333277702332;0,6337065696716309;0,6350943446159363
0,6458015441894531;0,6499999761581421;0,6295158267021179;0,6195992827415466
0,6706106662750244;0,6833333373069763;0,604337215423584;0,5941562056541443
0,6948473453521729;0,6875;0,5829408764839172;0,5812423229217529
0,7061068415641785;0,6775000095367432;0,5683923959732056;0,6019290089607239
0,7024809122085571;0,675000011920929;0,5718405246734619;0,5808547139167786
0,7124046087265015;0,7124999761581421;0,5470027327537537;0,5569416880607605
0,7160305380821228;0,7174999713897705;0,5481528043746948;0,5421131253242493
0,7255725264549255;0,7041666507720947;0,5363166928291321;0,5523726344108582
0,7250000238418579;0,6966666579246521;0,536912739276886;0,5560786128044128
0,7293893098831177;0,7258333563804626;0,5193499326705933;0,5376612544059753
0,7307251691818237;0,7099999785423279;0,529390811920166;0,5689113736152649
0,7368320822715759;0,715833306312561;0,5190482139587402;0,5517597198486328
