accuracy;val_accuracy;loss;val_loss
0,6719465851783752;0,460833340883255;1,0279825925827026;593,4783935546875
0,7778626084327698;0,44583332538604736;0,7421549558639526;35,97368240356445
0,8032442927360535;0,4558333456516266;0,6841535568237305;1,4323428869247437
0,8261450529098511;0,4191666543483734;0,6518517136573792;1,4980627298355103
0,8353053331375122;0,4391666650772095;0,6211922764778137;1,762345790863037
0,8421755433082581;0,5;0,6047964096069336;1,607488751411438
0,8528625965118408;0,6025000214576721;0,5890636444091797;0,9443631768226624
0,8599236607551575;0,4975000023841858;0,5702835321426392;1,4225605726242065
0,8549618124961853;0,5600000023841858;0,5769520998001099;1,1946899890899658
0,8714814782142639;0,5074999928474426;0,5509309768676758;1,5585436820983887
0,8740457892417908;0,6058333516120911;0,5395845770835876;1,2389699220657349
0,87614506483078;0,6274999976158142;0,5236815214157104;0,9208746552467346
0,8793892860412598;0,5774999856948853;0,5318607091903687;1,185625672340393
0,8830152750015259;0,4658333361148834;0,5165631175041199;2,181891679763794
0,898664116859436;0,5350000262260437;0,5025596022605896;1,4832485914230347
0,892175555229187;0,6483333110809326;0,5085286498069763;1,0705602169036865
0,89618319272995;0,54666668176651;0,507813572883606;1,9563428163528442
0,8954198360443115;0,7049999833106995;0,5036112070083618;0,880089521408081
0,9007633328437805;0,7024999856948853;0,49679505825042725;0,9033329486846924
0,8937022686004639;0,7649999856948853;0,5007141828536987;0,8749738335609436
0,9061068892478943;0,6433333158493042;0,48151153326034546;1,1406149864196777
0,9101145267486572;0,7508333325386047;0,4764292538166046;1,0455104112625122
0,8872137665748596;0,7733333110809326;0,5166937112808228;0,7639243602752686
0,9118320345878601;0,6675000190734863;0,4728887379169464;1,0980217456817627
0,9062976837158203;0,7850000262260437;0,4801328778266907;0,7313632369041443
0,9093511700630188;0,7649999856948853;0,4692866802215576;0,7788212895393372
0,9106870293617249;0,7425000071525574;0,4669589698314667;0,8738810420036316
0,9133588075637817;0,7508333325386047;0,4657492935657501;0,8487038612365723
0,9236640930175781;0,6833333373069763;0,4404791295528412;0,9923771023750305
0,9177480936050415;0,7008333206176758;0,4489768445491791;1,076561450958252
0,9259542226791382;0,7283333539962769;0,43811631202697754;0,929211437702179
0,9202290177345276;0,73416668176651;0,4495427906513214;1,0468575954437256
0,9164122343063354;0,7991666793823242;0,4523312747478485;0,7998146414756775
0,9236640930175781;0,5274999737739563;0,4339442551136017;1,7968041896820068
0,9295801520347595;0,7308333516120911;0,43493881821632385;1,1532877683639526
0,9248091578483582;0,7366666793823242;0,4360751807689667;0,9818424582481384
0,9232824444770813;0,7666666507720947;0,4326156973838806;0,8067668676376343
0,9354962110519409;0,8191666603088379;0,4231463074684143;0,738703191280365
0,9215648770332336;0,7741666436195374;0,44208648800849915;0,9387964606285095
0,9348148107528687;0,7141666412353516;0,4129968583583832;1,198236346244812
0,9290076494216919;0,6966666579246521;0,4206068813800812;1,1614031791687012
0,9358778595924377;0,8233333230018616;0,4104216396808624;0,6749969720840454
0,9343511462211609;0,7024999856948853;0,4126618206501007;1,1493908166885376
0,9353053569793701;0,5366666913032532;0,4095834493637085;2,145995616912842
0,9349236488342285;0,7408333420753479;0,4138410985469818;1,349279522895813
0,9360687136650085;0,809166669845581;0,40996918082237244;0,8465387225151062
0,9374074339866638;0,7925000190734863;0,3942786157131195;0,8585752248764038
0,9393129944801331;0,784166693687439;0,4042396545410156;1,16900634765625
0,9389312863349915;0,7833333611488342;0,39750608801841736;0,990735650062561
0,9374045729637146;0,8066666722297668;0,4024023711681366;0,8476886749267578
