accuracy;val_accuracy;loss;val_loss
0,5208015441894531;0,5566666722297668;0,6918741464614868;0,6848384737968445
0,5610687136650085;0,6208333373069763;0,68072110414505;0,6771073341369629
0,631488561630249;0,621666669845581;0,6713013052940369;0,6671820282936096
0,6503816843032837;0,6683333516120911;0,6589773297309875;0,6552708148956299
0,6753816604614258;0,6775000095367432;0,6458742022514343;0,6401420831680298
0,6837786436080933;0,6800000071525574;0,6302581429481506;0,6262792944908142
0,6923664212226868;0,6666666865348816;0,6116440892219543;0,6108677387237549
0,6858778595924377;0,6833333373069763;0,5996151566505432;0,6005456447601318
0,6963740587234497;0,6850000023841858;0,5820642113685608;0,5884575247764587
0,699999988079071;0,684166669845581;0,5782874822616577;0,586359441280365
0,709351122379303;0,6791666746139526;0,5664500594139099;0,58958500623703
0,6965649127960205;0,7016666531562805;0,5768826603889465;0,5788808465003967
0,7087786197662354;0,690833330154419;0,5623210072517395;0,5843542218208313
0,7112595438957214;0,6858333349227905;0,5604014992713928;0,5781029462814331
0,709351122379303;0,6916666626930237;0,5570055246353149;0,5847798585891724
0,7143129706382751;0,7124999761581421;0,5543347597122192;0,5623798966407776
0,7103053331375122;0,6858333349227905;0,557007372379303;0,5852324962615967
0,7204198241233826;0,6733333468437195;0,5420781373977661;0,5913874506950378
0,7185114622116089;0,6800000071525574;0,5506089925765991;0,5808478593826294
0,7309160232543945;0,6883333325386047;0,5337668061256409;0,5733949542045593
0,7160305380821228;0,690833330154419;0,5401913523674011;0,573311448097229
0,7236641049385071;0,7116666436195374;0,5357091426849365;0,5607370734214783
0,735370397567749;0,6858333349227905;0,5276506543159485;0,598302960395813
0,7278625965118408;0,6966666579246521;0,5308269262313843;0,5655956864356995
0,7347328066825867;0,70333331823349;0,5270019769668579;0,5548228025436401
0,7261450290679932;0,6991666555404663;0,5296919941902161;0,5625068545341492
0,72767174243927;0,6933333277702332;0,532577395439148;0,5928896069526672
0,7501908540725708;0,7099999785423279;0,5134689807891846;0,5514680743217468
0,737022876739502;0,7008333206176758;0,5153791904449463;0,548600435256958
0,738167941570282;0,7108333110809326;0,5219452977180481;0,5412386059761047
0,743511438369751;0,7225000262260437;0,5117406249046326;0,5445749163627625
0,739313006401062;0,6883333325386047;0,512610137462616;0,5605379343032837
0,7459923624992371;0,699999988079071;0,5023030042648315;0,5651659369468689
0,7440839409828186;0,7058333158493042;0,5074282288551331;0,5491839647293091
0,7448473572731018;0,7016666531562805;0,5027522444725037;0,5454550385475159
0,7551526427268982;0,7250000238418579;0,5019717216491699;0,5395347476005554
0,74885493516922;0,7108333110809326;0,5024794936180115;0,5294771790504456
0,7417938709259033;0,7241666913032532;0,5159091353416443;0,529853343963623
0,7610687017440796;0,7250000238418579;0,49308905005455017;0,5514578819274902
0,7465648651123047;0,7208333611488342;0,5066264867782593;0,5446999073028564
0,7479007840156555;0,7166666388511658;0,49604642391204834;0,5371929407119751
0,7631679177284241;0,721666693687439;0,4764341413974762;0,5251114964485168
0,7612595558166504;0,7233333587646484;0,48548126220703125;0,5351324081420898
0,7601144909858704;0,715833306312561;0,4882635474205017;0,5342405438423157
0,7559160590171814;0,7275000214576721;0,4828934371471405;0,517951250076294
0,7589694857597351;0,7241666913032532;0,4868820011615753;0,5391431450843811
0,7528625726699829;0,7408333420753479;0,4885670840740204;0,49774882197380066
0,7593511343002319;0,7225000262260437;0,483037531375885;0,517469048500061
0,7648854851722717;0,7233333587646484;0,4721701145172119;0,5316485166549683
0,7696564793586731;0,73416668176651;0,4767458438873291;0,5094298124313354
